date,margin_total,margin_kospi,margin_kosdaq,deposit,margin_dep,margin_mcap,margin_val,misu,bandae_amt,bandae_ratio,bandae_amt_ma,bandae_ratio_ma,kospi_idx,kosdaq_idx,kospi_dd,rv20,turn_val,turn_heat,pctl_margin_total,composite_score,etf_nav
20240813,17.47879,10.012553,7.466237,53.815929,32.48,0.694,1.05,0.914014,40.23,0.4,148.59,1.4,2621.5,764.86,-9.33,40.3,16.627912,0.66,38.0,29.5,
20240814,17.551171,10.006838,7.544332,53.146381,33.02,0.69,1.06,0.910814,56.29,0.6,117.02,1.1,2644.5,776.83,-8.54,40.6,16.558569,0.651,38.6,29.7,
20240816,17.613037,10.051397,7.56164,53.937484,32.65,0.679,0.92,0.92418,32.54,0.4,97.48,0.96,2697.23,786.33,-6.71,41.4,19.193346,0.74,39.0,34.1,
20240819,17.605085,10.030903,7.574182,52.588201,33.48,0.685,1.04,0.9171,47.23,0.5,56.65,0.6,2674.36,777.47,-7.5,41.3,16.915601,0.658,39.0,30.9,
20240820,17.571016,9.950018,7.620998,53.321016,32.95,0.678,1.04,0.915717,56.6,0.6,46.58,0.5,2696.63,787.44,-6.73,41.3,16.944757,0.653,38.7,29.7,
20240821,17.654784,10.010932,7.643853,53.507914,32.99,0.681,0.99,0.930299,55.23,0.6,49.58,0.54,2701.13,779.87,-6.58,41.3,17.74914,0.684,39.5,30.6,
20240822,17.716526,10.045704,7.670821,53.50533,33.11,0.683,0.98,0.928076,54.47,0.6,49.21,0.54,2707.67,773.47,-6.35,41.3,18.163136,0.7,40.2,27.0,
20240823,17.818128,10.096515,7.721613,52.585918,33.88,0.688,1.1,0.935127,77.91,0.8,58.29,0.62,2701.69,773.26,-6.56,40.8,16.23195,0.627,41.5,31.1,
20240826,17.804677,10.084715,7.719963,53.416865,33.33,0.689,1.13,0.943027,55.04,0.6,59.85,0.64,2698.01,766.79,-6.69,40.7,15.719491,0.609,41.0,30.5,
20240827,17.79065,10.068238,7.722412,53.729479,33.11,0.691,1.2,0.951025,60.55,0.6,60.64,0.64,2689.25,764.95,-6.99,40.4,14.846272,0.576,40.8,30.0,
20240828,17.820941,10.095306,7.725635,53.251356,33.47,0.692,1.01,0.978831,81.83,0.9,65.96,0.7,2689.83,762.5,-6.97,40.3,17.588579,0.683,41.7,28.5,
20240829,17.844082,10.126243,7.717839,53.060511,33.63,0.7,0.95,1.015023,107.36,1.1,76.54,0.8,2662.28,756.04,-7.92,40.2,18.799824,0.737,41.9,30.3,
20240902,17.878472,10.166367,7.712105,52.050972,34.35,0.695,1.13,0.969565,57.06,0.6,72.37,0.76,2681.0,769.21,-7.28,40.3,15.848292,0.616,42.5,28.6,
20240903,17.828904,10.134935,7.69397,51.427194,34.67,0.698,1.13,0.946628,86.7,0.9,78.7,0.82,2664.63,760.37,-7.84,38.1,15.810163,0.619,41.8,29.1,
20240904,17.891078,10.179148,7.71193,53.241195,33.6,0.724,0.98,0.94515,55.24,0.6,77.64,0.82,2580.8,731.75,-10.74,21.2,18.311537,0.741,42.6,29.3,
20240905,17.89052,10.178758,7.711762,53.381365,33.51,0.727,1.04,0.955042,72.73,0.8,75.82,0.8,2575.5,725.28,-10.92,18.1,17.237309,0.7,42.5,27.3,
20240906,17.675817,10.116071,7.559746,51.452574,34.35,0.728,1.18,0.992217,147.6,1.5,83.87,0.88,2544.28,706.59,-12.0,17.5,14.917539,0.615,38.9,25.9,
20240909,17.357529,9.94307,7.414459,51.259809,33.86,0.716,1.35,0.984576,151.9,1.5,102.83,1.06,2535.93,714.46,-12.29,17.4,12.828671,0.529,35.1,22.3,
20240910,17.105992,9.801651,7.304341,51.494331,33.22,0.71,1.2,0.970955,125.84,1.3,110.66,1.14,2523.43,706.2,-12.72,16.8,14.23432,0.591,31.4,21.7,
20240911,17.016904,9.782112,7.234792,51.993266,32.73,0.709,1.06,0.944289,115.51,1.2,122.72,1.26,2513.37,709.42,-13.07,16.2,16.034263,0.668,30.2,22.7,
20240912,17.034197,9.773779,7.260418,51.153109,33.3,0.693,0.97,0.948861,62.23,0.7,120.62,1.24,2572.09,731.03,-11.04,18.5,17.50653,0.712,30.4,25.2,
20240919,16.992656,9.770667,7.221989,51.609427,32.93,0.688,0.91,0.939242,30.42,0.3,97.18,1.0,2580.8,739.51,-10.74,18.2,18.723856,0.758,29.7,24.1,
20240920,17.103393,9.841643,7.26175,50.82958,33.65,0.688,0.82,0.950732,63.57,0.7,79.51,0.84,2593.37,748.33,-10.31,16.6,20.918594,0.842,31.3,24.3,
20240923,17.282466,9.979018,7.303448,51.679261,33.44,0.693,1.11,0.93764,60.67,0.6,66.48,0.7,2602.01,755.12,-10.01,16.5,15.50456,0.621,34.2,26.0,
20240924,17.330564,9.997053,7.333511,51.755962,33.49,0.687,1.04,0.938369,45.07,0.5,52.39,0.56,2631.68,767.35,-8.98,16.8,16.671298,0.661,34.6,25.7,
20240925,17.439419,10.094978,7.34444,52.044262,33.51,0.7,0.94,0.923311,56.75,0.6,51.3,0.54,2596.32,759.3,-10.2,17.3,18.4904,0.742,36.2,28.0,
20240926,17.491414,10.133853,7.357561,54.047099,32.36,0.683,0.95,0.913065,59.18,0.6,57.05,0.6,2671.57,779.18,-7.6,20.4,18.477269,0.721,36.9,28.9,
20240927,17.550909,10.183873,7.367036,52.019025,33.74,0.69,0.98,0.942354,30.5,0.3,50.43,0.52,2649.78,774.49,-8.35,20.6,17.957084,0.706,37.3,29.1,
20240930,17.464263,10.101865,7.362398,56.832875,30.73,0.701,1.03,0.938889,72.57,0.8,52.81,0.56,2593.27,763.88,-10.31,21.8,16.933419,0.679,36.4,27.7,
20241002,17.58319,10.169343,7.413847,56.331304,31.21,0.713,1.16,0.935116,156.11,1.7,75.02,0.8,2561.69,762.13,-11.4,22.1,15.107051,0.612,37.8,29.1,
20241004,17.703702,10.27961,7.424092,52.704265,33.59,0.715,1.15,0.958722,133.08,1.4,90.29,0.96,2569.71,768.98,-11.12,22.2,15.443699,0.624,39.0,31.3,
20241007,17.76562,10.361229,7.404391,51.510003,34.49,0.707,1.12,0.965914,78.14,0.8,94.08,1.0,2610.38,781.01,-9.72,22.9,15.870405,0.631,40.0,32.5,
20241008,17.730717,10.339243,7.391475,50.695204,34.98,0.709,1.11,0.96798,47.31,0.5,97.44,1.04,2594.36,778.24,-10.27,22.7,15.920761,0.637,39.4,33.2,
20241010,17.787412,10.370181,7.417232,52.348904,33.98,0.711,0.91,0.953501,65.75,0.7,96.08,1.02,2599.16,775.48,-10.11,22.7,19.626401,0.785,40.2,34.9,
20241011,17.950233,10.484563,7.46567,52.212688,34.38,0.719,1.11,0.953276,57.61,0.6,76.38,0.8,2596.91,770.98,-10.18,19.6,16.203951,0.649,43.4,31.8,
20241014,17.999735,10.479644,7.520091,52.578867,34.23,0.715,1.25,0.953757,55.09,0.6,60.78,0.64,2623.29,770.26,-9.27,19.9,14.359463,0.57,43.7,29.3,
20241015,18.019624,10.507832,7.511792,52.940651,34.04,0.713,1.05,0.939619,117.57,1.2,68.67,0.72,2633.45,773.81,-8.92,19.3,17.080588,0.675,44.0,31.4,
20241016,18.017027,10.4882,7.528828,53.360046,33.77,0.719,1.06,0.92872,56.71,0.6,70.55,0.74,2610.36,765.79,-9.72,19.5,17.051536,0.68,43.9,31.5,
20241017,18.057297,10.491693,7.565604,52.36781,34.48,0.721,1.11,0.933712,91.13,1.0,75.62,0.8,2609.3,765.06,-9.75,19.4,16.251694,0.649,44.2,31.9,
20241018,18.162793,10.57683,7.585963,51.252472,35.44,0.73,1.16,0.948238,177.24,1.9,99.55,1.06,2593.82,753.22,-10.29,19.5,15.619716,0.628,44.8,34.2,
20241021,18.215705,10.624148,7.591557,54.433877,33.46,0.729,1.3,0.931976,75.04,0.8,103.54,1.1,2604.92,759.95,-9.91,17.8,14.033673,0.561,45.0,30.5,
20241022,18.227524,10.642171,7.585353,54.710008,33.32,0.74,1.11,0.930638,77.11,0.8,95.45,1.02,2570.7,738.34,-11.09,18.4,16.416401,0.667,45.2,32.4,
20241023,18.152847,10.586623,7.566225,55.677139,32.6,0.729,1.12,0.918256,63.75,0.7,96.85,1.04,2599.62,745.19,-10.09,18.8,16.193467,0.651,44.6,27.6,
20241024,18.093672,10.562656,7.531016,54.033813,33.49,0.733,1.17,0.963601,48.12,0.5,88.25,0.94,2581.03,734.59,-10.73,18.9,15.47181,0.627,44.1,27.3,
20241025,17.958135,10.490205,7.46793,53.594216,33.51,0.728,1.13,0.918233,42.69,0.4,61.34,0.64,2583.27,727.41,-10.66,18.4,15.838687,0.642,42.7,23.3,
20241028,18.000306,10.530566,7.46974,50.732485,35.48,0.721,1.28,0.945175,52.36,0.6,56.81,0.6,2612.43,740.48,-9.65,18.3,14.117509,0.565,43.1,23.5,
20241029,17.886967,10.481702,7.405265,50.481517,35.43,0.715,1.22,0.980416,50.78,0.5,51.54,0.54,2617.8,744.18,-9.46,15.0,14.675437,0.586,41.4,20.2,
20241030,17.832614,10.449268,7.383346,49.597314,35.95,0.719,1.29,0.920871,58.09,0.6,50.41,0.52,2593.79,738.19,-10.29,15.0,13.78747,0.556,40.6,20.4,
20241031,17.886113,10.478109,7.408005,50.586581,35.36,0.729,1.07,0.919508,50.03,0.5,50.79,0.52,2556.15,743.06,-11.59,14.0,16.664299,0.68,41.3,21.2,
20241101,17.935008,10.509148,7.42586,51.431835,34.87,0.737,1.34,0.922448,53.17,0.6,52.89,0.56,2542.36,729.05,-12.07,13.4,13.396799,0.55,42.1,20.7,
20241104,17.943777,10.546983,7.396795,50.432795,35.58,0.722,1.25,0.921127,83.16,0.9,59.05,0.62,2588.97,754.08,-10.46,14.9,14.337197,0.577,42.3,23.3,
20241105,17.881627,10.497396,7.384231,50.063881,35.72,0.723,1.37,0.868143,86.89,0.9,66.27,0.7,2576.88,751.81,-10.88,13.8,13.067289,0.528,41.0,22.6,
20241106,17.840541,10.486959,7.353582,49.889998,35.76,0.726,0.92,0.894278,38.61,0.4,62.37,0.66,2563.51,743.31,-11.34,13.8,19.423322,0.79,40.2,26.5,
20241107,17.963496,10.568985,7.394511,50.084385,35.87,0.732,1.03,0.893106,29.36,0.3,58.24,0.62,2564.63,733.52,-11.3,13.8,17.408898,0.71,42.7,25.5,
20241108,17.971966,10.548028,7.423939,49.902287,36.01,0.732,1.05,0.924139,48.85,0.5,57.37,0.6,2561.15,743.38,-11.42,13.8,17.127587,0.697,42.8,25.3,
20241111,17.935741,10.515347,7.420394,51.195195,35.03,0.74,0.98,0.937239,81.15,0.9,56.97,0.6,2531.66,728.84,-12.44,13.7,18.213513,0.751,41.8,24.8,
20241112,17.899937,10.499533,7.400404,52.733562,33.94,0.754,0.88,0.931263,52.53,0.6,50.1,0.54,2482.57,710.52,-14.14,14.9,20.26028,0.853,41.2,26.2,
20241113,17.87163,10.502856,7.368774,51.499492,34.7,0.773,0.98,0.967097,96.47,1.0,61.67,0.66,2417.08,689.65,-16.4,17.0,18.200575,0.787,40.5,28.9,
20241114,17.576936,10.351813,7.225123,52.955169,33.19,0.76,0.88,1.003936,130.71,1.4,81.94,0.88,2418.86,681.56,-16.34,17.0,19.877638,0.86,35.4,27.2,
20241115,17.249731,10.19044,7.059291,50.612937,34.08,0.745,0.91,1.042779,164.89,1.6,105.15,1.1,2416.86,685.42,-16.41,17.1,18.86814,0.815,31.1,27.2,
20241118,16.946947,10.021349,6.925598,50.918298,33.28,0.718,0.94,1.013305,116.53,1.1,112.23,1.14,2469.07,689.55,-14.6,19.1,18.044457,0.765,26.0,25.9,
20241119,16.712993,9.88796,6.825033,49.992847,33.43,0.708,1.02,0.965733,85.3,0.8,118.78,1.18,2471.95,686.12,-14.51,18.7,16.322514,0.691,24.4,24.2,
20241120,16.692178,9.845131,6.847047,49.812839,33.51,0.703,1.07,0.976928,101.52,1.1,119.79,1.2,2482.29,682.91,-14.15,18.2,15.671861,0.66,24.1,23.3,
20241121,16.692591,9.823928,6.868663,50.309567,33.18,0.704,0.99,0.94548,111.69,1.1,115.99,1.14,2480.63,680.67,-14.21,18.1,16.878459,0.712,24.1,23.7,
20241122,16.678188,9.816658,6.86153,49.919044,33.41,0.699,1.04,0.923968,50.95,0.5,93.2,0.92,2501.24,677.01,-13.49,18.4,16.013883,0.671,23.6,21.9,
20241125,16.633643,9.805588,6.828055,50.424359,32.99,0.687,0.82,0.916404,38.27,0.4,77.55,0.78,2534.34,696.83,-12.35,18.6,20.401611,0.842,23.4,23.8,
20241126,16.495171,9.7154,6.779771,52.240821,31.58,0.685,1.07,0.90126,32.35,0.4,66.96,0.7,2520.36,693.15,-12.83,18.6,15.439446,0.641,21.8,18.8,
20241127,16.500905,9.711306,6.789599,50.895783,32.42,0.689,1.04,0.891627,24.59,0.3,51.57,0.54,2503.06,692.0,-13.43,18.5,15.862458,0.663,21.8,18.0,
20241128,16.589271,9.764255,6.825016,51.600491,32.15,0.692,1.14,0.917967,42.71,0.5,37.77,0.42,2504.67,694.39,-13.37,17.9,14.506818,0.605,22.6,17.8,
20241129,16.587727,9.743782,6.843944,52.296893,31.72,0.706,1.08,0.9257,48.11,0.5,37.21,0.42,2455.91,678.19,-15.06,19.1,15.401646,0.656,22.6,19.6,
20241202,16.581881,9.725177,6.856705,52.335882,31.68,0.707,1.19,0.918925,89.16,1.0,47.38,0.54,2454.48,675.84,-15.11,17.6,13.945034,0.594,22.5,18.2,
20241203,16.565842,9.738377,6.827466,49.898695,33.2,0.693,1.08,0.928544,108.35,1.2,62.58,0.7,2500.1,690.8,-13.53,19.1,15.38068,0.643,22.2,22.0,
20241204,16.385514,9.6254,6.760113,51.455169,31.84,0.696,0.83,0.950979,64.18,0.7,70.5,0.78,2464.0,677.15,-14.78,19.6,19.699761,0.837,20.7,25.4,
20241205,16.313586,9.565426,6.74816,52.469232,31.09,0.699,1.04,0.922927,53.48,0.6,72.66,0.8,2441.85,670.94,-15.55,19.7,15.713001,0.673,20.1,20.3,
20241206,16.20459,9.506188,6.698402,51.74079,31.32,0.699,0.93,0.926902,69.37,0.8,76.91,0.86,2428.16,661.33,-16.02,19.7,17.518137,0.756,19.4,22.0,
20241209,16.040171,9.423523,6.616648,51.906416,30.9,0.714,0.97,0.945304,84.01,0.9,75.88,0.84,2360.58,627.01,-18.36,21.5,16.516435,0.735,17.7,22.2,
20241210,15.746728,9.239432,6.507297,52.512921,29.99,0.682,0.94,0.932197,100.18,1.1,74.24,0.82,2417.84,661.59,-16.38,22.7,16.801337,0.727,16.1,21.0,
20241211,15.31068,9.000395,6.310285,52.922807,28.93,0.655,1.08,0.944784,75.93,0.8,76.59,0.84,2442.51,675.92,-15.52,21.0,14.138643,0.605,15.7,18.1,
20241212,15.163222,8.921701,6.24152,52.662183,28.79,0.639,0.74,0.901383,36.0,0.4,73.1,0.8,2482.12,683.35,-14.15,21.7,20.494451,0.863,15.5,22.6,
20241213,15.249382,8.967905,6.281477,53.572768,28.46,0.638,0.98,0.885341,59.07,0.7,71.04,0.78,2494.46,693.73,-13.73,21.7,15.636497,0.655,15.6,18.7,
20241216,15.361608,8.983725,6.377883,52.707872,29.14,0.643,0.99,0.884044,21.22,0.2,58.48,0.64,2488.97,698.53,-13.92,20.4,15.450823,0.647,15.7,17.1,
20241217,15.48056,9.041286,6.439274,52.552215,29.46,0.657,0.94,0.892528,33.21,0.4,45.09,0.5,2456.81,694.47,-15.03,21.0,16.485942,0.699,15.8,17.1,
20241218,15.690283,9.166716,6.523567,51.560362,30.43,0.659,1.01,0.990446,31.55,0.4,36.21,0.42,2484.43,697.57,-14.07,21.3,15.584158,0.654,15.8,22.4,
20241219,15.867032,9.291728,6.575304,51.351353,30.9,0.679,1.06,0.901835,58.58,0.6,40.73,0.46,2435.93,684.36,-15.75,22.4,14.980664,0.641,16.4,22.8,
20241220,15.818225,9.227051,6.591174,52.015852,30.41,0.687,1.0,0.883328,61.56,0.7,41.22,0.46,2404.15,668.31,-16.85,22.6,15.860886,0.689,16.3,23.7,
20241223,15.926811,9.329189,6.597622,52.084455,30.58,0.681,1.25,0.888523,58.6,0.7,48.7,0.56,2442.01,679.24,-15.54,22.8,12.720193,0.544,16.9,22.2,
20241224,15.865397,9.325924,6.539473,50.62652,31.34,0.678,1.24,0.911733,69.88,0.8,56.03,0.64,2440.52,680.11,-15.59,22.8,12.810989,0.548,16.2,23.3,
20241226,15.732552,9.228137,6.504414,52.595975,29.91,0.676,1.2,0.890477,39.12,0.4,57.55,0.64,2429.67,675.64,-15.97,22.7,13.115131,0.563,15.7,18.8,
20241227,15.81937,9.253167,6.566203,54.447545,29.05,0.688,1.26,0.880971,39.92,0.4,53.82,0.6,2404.77,665.97,-16.83,22.9,12.568582,0.546,16.2,18.4,
20241230,15.824314,9.238235,6.586079,54.55551,29.01,0.687,1.56,0.910283,85.34,1.0,58.57,0.66,2399.49,678.19,-17.01,21.9,10.162358,0.441,16.2,18.2,
20250102,15.682329,9.157739,6.52459,57.058284,27.48,0.68,1.22,0.892652,53.9,0.6,57.63,0.64,2398.94,686.63,-17.03,21.9,12.871009,0.558,15.2,16.2,
20250103,15.57395,9.086402,6.487547,54.550814,28.55,0.662,0.96,0.873049,43.39,0.5,52.33,0.58,2441.92,705.76,-15.54,21.9,16.21828,0.69,15.0,17.6,
20250106,15.702169,9.158732,6.543437,53.795823,29.19,0.655,0.96,0.859867,55.4,0.6,55.59,0.62,2488.64,717.96,-13.93,22.4,16.400373,0.684,15.3,20.2,
20250107,15.722877,9.127923,6.594953,52.336001,30.04,0.655,0.89,0.839372,27.0,0.3,53.01,0.6,2492.1,718.29,-13.81,22.1,17.580818,0.733,15.4,21.0,
20250108,15.875647,9.180615,6.695032,51.940012,30.57,0.655,0.92,0.895825,20.25,0.2,39.99,0.44,2521.05,719.63,-12.81,22.2,17.304295,0.714,16.3,19.8,
20250109,16.023716,9.246064,6.777652,52.755299,30.37,0.66,0.84,0.922486,35.74,0.4,36.36,0.4,2521.9,723.52,-12.78,19.2,19.026677,0.784,17.4,24.0,
20250110,16.103352,9.283924,6.819428,52.279384,30.8,0.666,0.99,0.906648,48.41,0.5,37.36,0.4,2515.78,717.89,-12.99,17.7,16.292212,0.674,18.2,21.3,
20250113,16.185153,9.33435,6.850803,53.747926,30.11,0.677,1.1,0.88697,46.34,0.5,35.55,0.38,2489.56,708.21,-13.9,17.9,14.688026,0.614,19.3,20.2,
20250114,16.319765,9.416909,6.902855,53.769014,30.35,0.679,1.09,0.896303,59.45,0.7,42.04,0.46,2497.4,718.04,-13.63,17.1,15.000303,0.624,20.1,20.3,
20250115,16.421466,9.512084,6.909382,52.787693,31.11,0.684,1.04,0.912512,50.59,0.6,48.11,0.54,2496.81,711.61,-13.65,17.0,15.772142,0.657,21.0,21.9,
20250116,16.493331,9.573337,6.919994,51.869021,31.8,0.679,1.02,0.893917,55.48,0.6,52.05,0.58,2527.49,724.24,-12.58,17.5,16.116194,0.663,21.4,23.1,
20250117,16.505549,9.574819,6.930729,51.270091,32.19,0.68,0.97,0.896865,49.44,0.6,52.26,0.6,2523.55,724.69,-12.72,16.7,17.004703,0.701,21.6,23.3,
20250120,16.459176,9.535325,6.923851,53.225906,30.92,0.679,1.1,0.886585,39.62,0.4,50.92,0.58,2520.05,727.66,-12.84,16.3,15.003052,0.619,21.1,20.7,
20250121,16.576883,9.612611,6.964273,52.798131,31.4,0.684,1.01,0.89701,46.49,0.5,48.32,0.54,2518.03,726.07,-12.91,14.5,16.455802,0.679,22.3,20.5,
20250122,16.68098,9.671522,7.009458,52.102632,32.02,0.681,0.9,0.898037,59.35,0.7,50.08,0.56,2547.06,732.31,-11.91,13.8,18.549834,0.757,23.8,22.1,
20250123,16.750402,9.692008,7.058394,52.112577,32.14,0.692,0.99,0.892252,45.93,0.5,48.17,0.54,2515.49,724.01,-13.0,13.9,16.923033,0.699,24.5,21.2,
20250124,16.684449,9.61647,7.067979,54.144254,30.81,0.684,1.01,0.872474,60.08,0.7,50.29,0.56,2536.8,728.74,-12.26,14.1,16.523126,0.677,23.8,20.3,
20250131,16.839177,9.749706,7.08947,55.578588,30.3,0.695,0.83,0.886925,30.57,0.4,48.48,0.56,2517.37,728.29,-12.93,14.4,20.291158,0.837,25.0,23.5,
20250203,16.7607,9.698159,7.062541,58.231702,28.78,0.71,0.88,0.869954,73.99,0.8,53.98,0.62,2453.95,703.8,-15.13,16.9,19.090553,0.809,24.5,25.7,
20250204,16.903481,9.812658,7.090823,57.753199,29.27,0.707,0.87,0.909385,84.88,1.0,59.09,0.68,2481.69,719.92,-14.17,17.2,19.418449,0.812,25.7,26.9,
20250205,16.805748,9.777558,7.02819,53.333038,31.51,0.693,0.93,0.990278,64.76,0.7,62.86,0.72,2509.27,730.98,-13.21,17.5,18.047168,0.744,24.6,22.8,
20250206,16.707656,9.698274,7.009382,54.673361,30.56,0.681,0.82,0.945638,40.95,0.4,59.03,0.66,2536.75,740.32,-12.26,16.8,20.378761,0.831,23.9,22.4,
20250207,16.764741,9.679071,7.08567,52.823988,31.74,0.687,0.83,0.899558,44.72,0.5,61.86,0.68,2521.92,742.9,-12.78,15.8,20.169512,0.826,24.3,22.5,
20250210,16.840047,9.697606,7.142441,53.107554,31.71,0.689,0.79,0.88214,29.4,0.3,52.94,0.58,2521.27,749.67,-12.8,15.8,21.399076,0.875,25.0,22.2,
20250211,16.996929,9.787129,7.2098,53.36491,31.85,0.691,0.81,0.891577,48.8,0.6,45.73,0.5,2539.05,749.59,-12.18,15.4,21.037078,0.855,26.6,21.0,
20250212,17.128833,9.829573,7.29926,52.892908,32.38,0.695,0.77,0.927852,45.6,0.5,41.89,0.46,2548.39,745.18,-11.86,15.5,22.280324,0.904,28.8,26.2,
20250213,17.213172,9.848546,7.364626,53.922452,31.92,0.69,0.68,0.929404,39.29,0.4,41.56,0.46,2583.17,749.28,-10.66,16.1,25.495899,1.022,30.5,27.7,
20250214,17.332547,9.91752,7.415027,54.510649,31.8,0.692,0.72,0.93269,37.3,0.4,40.08,0.44,2591.05,756.32,-10.39,15.5,24.002607,0.958,31.9,26.8,
20250217,17.364181,9.910257,7.453924,53.508575,32.45,0.687,0.85,0.902172,35.57,0.4,41.31,0.46,2610.42,768.48,-9.72,15.6,20.330318,0.804,32.6,25.2,
20250218,17.503973,9.997489,7.506484,53.914507,32.47,0.688,0.77,0.891933,37.88,0.4,39.13,0.42,2626.81,773.65,-9.15,15.6,22.739477,0.894,34.5,26.7,
20250219,17.603974,10.047493,7.556481,55.117344,31.94,0.681,0.68,0.891895,29.58,0.3,35.92,0.38,2671.52,778.27,-7.6,16.1,25.764936,0.997,35.7,27.7,
20250220,17.791501,10.155673,7.635829,54.622415,32.57,0.693,0.71,0.891045,22.7,0.3,32.61,0.36,2654.06,768.27,-8.21,16.4,24.966655,0.973,38.4,28.8,
20250221,17.811023,10.113861,7.697162,54.958763,32.41,0.693,0.91,0.897455,51.52,0.6,35.45,0.4,2654.58,774.65,-8.19,16.3,19.563662,0.762,38.9,25.8,
20250224,17.888934,10.165093,7.723842,54.029761,33.11,0.699,0.96,0.936342,69.18,0.8,42.17,0.48,2645.27,773.33,-8.51,16.4,18.726597,0.731,40.9,26.4,
20250225,17.945977,10.219147,7.726829,54.89867,32.69,0.705,0.93,0.91886,85.5,0.9,51.7,0.58,2630.29,769.43,-9.03,16.3,19.265757,0.757,42.2,27.9,
20250226,18.083895,10.311218,7.772676,54.421931,33.23,0.708,0.94,0.91185,61.41,0.7,58.06,0.66,2641.09,771.41,-8.66,15.5,19.188526,0.751,43.9,28.8,
20250227,18.192707,10.385323,7.807384,55.218464,32.95,0.716,1.0,0.912936,68.72,0.8,67.27,0.76,2621.75,770.85,-9.32,15.7,18.271773,0.72,44.7,29.5,
20250228,18.23313,10.380302,7.852828,56.052943,32.53,0.744,0.78,0.904949,77.62,0.9,72.49,0.82,2532.78,743.96,-12.4,20.1,23.427058,0.955,45.2,37.5,
20250304,18.304523,10.45313,7.851394,57.232826,31.98,0.748,0.98,0.903009,109.34,1.2,80.52,0.9,2528.92,737.9,-12.53,17.6,18.609276,0.761,45.8,33.5,
20250305,18.3537,10.563162,7.790538,53.548724,34.27,0.742,0.94,0.936852,105.09,1.2,84.44,0.96,2558.13,746.95,-11.52,17.7,19.487728,0.788,46.2,35.6,
20250306,18.196932,10.512408,7.684523,52.877238,34.41,0.734,0.97,0.91744,71.76,0.8,86.51,0.98,2576.16,734.92,-10.9,17.4,18.824988,0.759,44.6,30.5,
20250307,18.206048,10.512298,7.69375,51.350679,35.45,0.738,0.94,0.888119,39.7,0.4,80.7,0.9,2563.48,727.7,-11.34,17.2,19.338758,0.784,44.6,31.7,
20250310,18.241209,10.504529,7.73668,53.770232,33.92,0.738,1.16,0.895583,83.7,0.9,81.92,0.9,2570.39,725.82,-11.1,17.0,15.71597,0.636,45.0,27.2,
20250311,18.144678,10.46344,7.681238,53.300356,34.04,0.743,1.0,0.883956,71.03,0.8,74.26,0.82,2537.6,721.5,-12.23,17.7,18.067368,0.74,43.8,29.7,
20250312,18.172788,10.506064,7.666724,52.806016,34.41,0.734,0.96,0.895268,53.25,0.6,63.89,0.7,2574.82,729.49,-10.95,18.3,18.842867,0.761,44.1,29.8,
20250313,18.146713,10.506329,7.640383,52.246368,34.73,0.734,0.88,0.908482,40.38,0.5,57.61,0.64,2573.64,722.8,-10.99,18.2,20.598404,0.833,43.8,30.5,
20250314,18.099015,10.453373,7.645642,51.356628,35.24,0.731,1.1,0.89386,35.5,0.4,56.77,0.64,2566.36,734.26,-11.24,17.6,16.434941,0.664,43.4,27.3,
20250317,18.1604,10.464216,7.696183,51.861446,35.02,0.722,0.95,0.908021,58.52,0.7,51.74,0.6,2610.69,743.51,-9.71,18.6,19.107515,0.759,43.9,28.7,
20250318,18.198104,10.50931,7.688794,50.956701,35.71,0.722,0.97,0.89176,34.69,0.4,44.47,0.52,2612.34,745.54,-9.65,18.5,18.814571,0.747,44.4,28.5,
20250319,18.215689,10.45638,7.759309,51.913402,35.09,0.72,0.97,0.904443,29.9,0.3,39.8,0.46,2628.62,738.35,-9.09,18.5,18.78456,0.742,44.6,27.1,
20250320,18.284161,10.480543,7.803618,52.497301,34.83,0.722,0.9,0.917004,38.53,0.4,39.43,0.44,2637.1,725.15,-8.79,17.4,20.327642,0.803,45.5,27.1,
20250321,18.285672,10.451212,7.83446,53.615312,34.11,0.722,0.84,0.918163,42.71,0.5,40.87,0.46,2643.13,719.41,-8.58,17.3,21.861056,0.863,45.5,31.6,
20250324,18.152379,10.366091,7.786289,53.282249,34.07,0.719,1.48,0.937964,65.51,0.7,42.27,0.46,2632.07,720.22,-8.97,17.3,12.234102,0.484,43.4,21.6,
20250325,17.962715,10.267447,7.695268,55.162222,32.56,0.716,1.25,0.930532,85.93,0.9,52.52,0.56,2615.81,711.26,-9.53,17.4,14.321628,0.571,41.1,19.8,
20250326,17.952563,10.27884,7.673723,55.671371,32.25,0.709,1.38,0.903374,57.4,0.6,58.02,0.62,2643.94,716.48,-8.56,17.8,13.023675,0.514,40.9,20.1,
20250327,17.842252,10.217637,7.624615,54.693639,32.62,0.714,1.34,0.922528,40.71,0.5,58.45,0.64,2607.15,707.49,-9.83,18.4,13.334291,0.533,38.1,20.8,
20250328,17.695083,10.131656,7.563427,56.932752,31.08,0.721,1.42,0.896532,75.91,0.8,65.09,0.7,2557.98,693.76,-11.53,19.4,12.475889,0.509,34.8,21.0,
20250331,17.593874,10.082573,7.511301,58.474325,30.09,0.74,1.33,0.89328,115.05,1.3,75.0,0.82,2481.12,672.85,-14.19,18.5,13.262058,0.558,33.4,21.7,
20250401,17.379043,9.976634,7.402408,59.496706,29.21,0.718,1.41,0.909352,139.36,1.6,85.69,0.96,2521.39,691.45,-12.8,19.5,12.319108,0.509,30.7,21.0,
